path,verb_fqn,flavour,role_guard_any_of,audit_class,crud_operation,metadata_side_effects,three_axis_baseline
rust/config/verbs/graph.yaml,graph.descendants,attribute_mutating,,,,state_write,benign
rust/config/verbs/graph.yaml,graph.validate,discretionary,"compliance_officer,senior_compliance,mlro",graph_validate,,state_write,benign
rust/config/verbs/graph.yaml,graph.compare,attribute_mutating,,,,state_write,benign
rust/config/verbs/identifier.yaml,identifier.attach,instance_adding,,,upsert,state_write,reviewable
rust/config/verbs/identifier.yaml,identifier.attach-lei,instance_adding,,,upsert,state_write,reviewable
rust/config/verbs/identifier.yaml,identifier.attach-clearstream,instance_adding,,,upsert,state_write,reviewable
rust/config/verbs/identifier.yaml,identifier.validate,discretionary,"compliance_officer,senior_compliance,mlro",identifier_validate,update,state_write,reviewable
rust/config/verbs/identifier.yaml,identifier.invalidate,discretionary,"compliance_officer,senior_compliance,mlro",identifier_invalidate,update,state_write,reviewable
rust/config/verbs/identifier.yaml,identifier.remove,attribute_mutating,,,delete,state_write,requires_confirmation
rust/config/verbs/identifier.yaml,identifier.list-by-entity,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/identifier.yaml,identifier.find-by-lei,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/identifier.yaml,identifier.find-by-clearstream,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/identifier.yaml,identifier.find-by-isin,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/identifier.yaml,identifier.update-lei-status,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/investment-manager.yaml,investment-manager.assign,instance_adding,,,upsert,state_write,reviewable
rust/config/verbs/investment-manager.yaml,investment-manager.set-scope,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/investment-manager.yaml,investment-manager.link-connectivity,instance_adding,,,update,state_write,reviewable
rust/config/verbs/investment-manager.yaml,investment-manager.list,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/investment-manager.yaml,investment-manager.suspend,discretionary,"compliance_officer,senior_compliance,mlro",investment_manager_suspend,update,state_write,requires_confirmation
rust/config/verbs/investment-manager.yaml,investment-manager.terminate,discretionary,"compliance_officer,senior_compliance,mlro",investment_manager_terminate,update,state_write,requires_confirmation
rust/config/verbs/investment-manager.yaml,investment-manager.find-for-trade,attribute_mutating,,,,facts_only,benign
rust/config/verbs/kyc/board.yaml,board.appoint,attribute_mutating,,,upsert,state_write,reviewable
rust/config/verbs/kyc/board.yaml,board.resign,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/kyc/board.yaml,board.list-by-entity,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/kyc/board.yaml,board.list-by-person,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/kyc/board.yaml,board.grant-appointment-right,attribute_mutating,,,upsert,state_write,reviewable
rust/config/verbs/kyc/board.yaml,board.revoke-appointment-right,discretionary,"compliance_admin,senior_compliance,mlro",board_revoke_appointment_right,update,state_write,reviewable
rust/config/verbs/kyc/board.yaml,board.list-appointment-rights,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/kyc/board.yaml,board.list-rights-held,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/kyc/board.yaml,board.analyze-control,attribute_mutating,,,,facts_only,benign
rust/config/verbs/kyc/capital.yaml,capital.allocate,attribute_mutating,,,upsert,state_write,reviewable
rust/config/verbs/kyc/capital.yaml,capital.transfer,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/kyc/capital.yaml,capital.reconcile,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/kyc/capital.yaml,capital.get-ownership-chain,attribute_mutating,,,,facts_only,benign
rust/config/verbs/kyc/capital.yaml,capital.issue-shares,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/kyc/capital.yaml,capital.cancel-shares,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/kyc/capital.yaml,capital.list-by-issuer,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/kyc/capital.yaml,capital.list-shareholders,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/kyc/case-event.yaml,case-event.log,instance_adding,,,insert,state_write,reviewable
rust/config/verbs/kyc/case-event.yaml,case-event.list-by-case,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/kyc/coverage.yaml,coverage.compute,attribute_mutating,,,,state_write,benign
rust/config/verbs/kyc/entity-workstream.yaml,entity-workstream.create,instance_adding,,,upsert,state_write,reviewable
rust/config/verbs/kyc/entity-workstream.yaml,entity-workstream.update-status,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/kyc/entity-workstream.yaml,entity-workstream.block,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/kyc/entity-workstream.yaml,entity-workstream.complete,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/kyc/entity-workstream.yaml,entity-workstream.escalate-dd,discretionary,"compliance_officer,senior_compliance,mlro",entity_workstream_escalate_dd,update,state_write,reviewable
rust/config/verbs/kyc/entity-workstream.yaml,entity-workstream.set-ubo,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/kyc/entity-workstream.yaml,entity-workstream.list-by-case,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/kyc/entity-workstream.yaml,entity-workstream.read,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/kyc/entity-workstream.yaml,entity-workstream.state,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/kyc/evidence.yaml,evidence.create-requirement,instance_adding,,,,state_write,reviewable
rust/config/verbs/kyc/evidence.yaml,evidence.attach-document,instance_adding,,,,state_write,reviewable
rust/config/verbs/kyc/evidence.yaml,evidence.mark-verified,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/kyc/evidence.yaml,evidence.mark-rejected,discretionary,"compliance_officer,senior_compliance,mlro",evidence_mark_rejected,,state_write,requires_explicit_authorisation
rust/config/verbs/kyc/evidence.yaml,evidence.mark-waived,discretionary,"compliance_admin,senior_compliance,mlro",evidence_mark_waived,,state_write,requires_confirmation
rust/config/verbs/kyc/kyc-case.yaml,kyc-case.create,instance_adding,,,,state_write,reviewable
rust/config/verbs/kyc/kyc-case.yaml,kyc-case.update-status,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/kyc/kyc-case.yaml,kyc-case.approve,discretionary,"compliance_officer,senior_compliance,mlro",kyc_case_approve,,state_write,requires_explicit_authorisation
rust/config/verbs/kyc/kyc-case.yaml,kyc-case.reject,discretionary,"compliance_officer,senior_compliance,mlro",kyc_case_reject,,state_write,requires_explicit_authorisation
rust/config/verbs/kyc/kyc-case.yaml,kyc-case.approve-with-conditions,discretionary,"compliance_officer,senior_compliance,mlro",kyc_case_approve_with_conditions,,state_write,requires_explicit_authorisation
rust/config/verbs/kyc/kyc-case.yaml,kyc-case.escalate,discretionary,"compliance_officer,senior_compliance,mlro",kyc_case_escalate,update,state_write,requires_confirmation
rust/config/verbs/kyc/kyc-case.yaml,kyc-case.assign,instance_adding,,,update,state_write,reviewable
rust/config/verbs/kyc/kyc-case.yaml,kyc-case.set-risk-rating,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/kyc/kyc-case.yaml,kyc-case.close,discretionary,"compliance_admin,senior_compliance,mlro",kyc_case_close,,state_write,requires_explicit_authorisation
rust/config/verbs/kyc/kyc-case.yaml,kyc-case.read,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/kyc/kyc-case.yaml,kyc-case.list-by-cbu,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/kyc/kyc-case.yaml,kyc-case.reopen,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/kyc/kyc-case.yaml,kyc-case.summarize,attribute_mutating,,,,state_write,benign
rust/config/verbs/kyc/partnership.yaml,partnership.add-partner,instance_adding,,,upsert,state_write,reviewable
rust/config/verbs/kyc/partnership.yaml,partnership.record-contribution,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/kyc/partnership.yaml,partnership.record-distribution,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/kyc/partnership.yaml,partnership.withdraw-partner,attribute_mutating,,,update,state_write,requires_confirmation
rust/config/verbs/kyc/partnership.yaml,partnership.list-partners,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/kyc/partnership.yaml,partnership.reconcile,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/kyc/partnership.yaml,partnership.analyze-control,attribute_mutating,,,,facts_only,benign
rust/config/verbs/kyc/red-flag.yaml,red-flag.raise,instance_adding,,,insert,state_write,requires_confirmation
rust/config/verbs/kyc/red-flag.yaml,red-flag.escalate,discretionary,"compliance_officer,senior_compliance,mlro",red_flag_escalate,,state_write,requires_explicit_authorisation
rust/config/verbs/kyc/red-flag.yaml,red-flag.update-rating,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/kyc/red-flag.yaml,red-flag.mitigate,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/kyc/red-flag.yaml,red-flag.waive,discretionary,"compliance_admin,senior_compliance,mlro",red_flag_waive,update,state_write,requires_confirmation
rust/config/verbs/kyc/red-flag.yaml,red-flag.close,discretionary,"compliance_admin,senior_compliance,mlro",red_flag_close,update,state_write,requires_explicit_authorisation
rust/config/verbs/kyc/red-flag.yaml,red-flag.dismiss,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/kyc/red-flag.yaml,red-flag.set-blocking,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/kyc/red-flag.yaml,red-flag.list-by-case,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/kyc/red-flag.yaml,red-flag.list-by-workstream,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/kyc/request.yaml,request.create,instance_adding,,,,state_write,reviewable
rust/config/verbs/kyc/request.yaml,request.list,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/kyc/request.yaml,request.overdue,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/kyc/request.yaml,request.fulfill,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/kyc/request.yaml,request.cancel,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/kyc/request.yaml,request.extend,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/kyc/request.yaml,request.remind,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/kyc/request.yaml,request.escalate,discretionary,"compliance_officer,senior_compliance,mlro",request_escalate,,state_write,reviewable
rust/config/verbs/kyc/request.yaml,request.waive,discretionary,"compliance_admin,senior_compliance,mlro",request_waive,,state_write,requires_confirmation
rust/config/verbs/kyc/skeleton-build.yaml,skeleton.build,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/kyc/tollgate.yaml,tollgate.evaluate,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/kyc/tollgate.yaml,tollgate.get-metrics,attribute_mutating,,,,facts_only,benign
rust/config/verbs/kyc/tollgate.yaml,tollgate.set-threshold,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/kyc/tollgate.yaml,tollgate.override,discretionary,"senior_compliance,mlro,executive,board",tollgate_override,,state_write,requires_explicit_authorisation
rust/config/verbs/kyc/tollgate.yaml,tollgate.list-evaluations,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/kyc/tollgate.yaml,tollgate.list-thresholds,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/kyc/tollgate.yaml,tollgate.get-decision-readiness,attribute_mutating,,,,facts_only,benign
rust/config/verbs/kyc/tollgate.yaml,tollgate.list-overrides,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/kyc/tollgate.yaml,tollgate.expire-override,discretionary,"senior_compliance,mlro,executive,board",tollgate_expire_override,update,state_write,requires_explicit_authorisation
rust/config/verbs/kyc/tollgate.yaml,tollgate.check-gate,attribute_mutating,,,,state_write,benign
rust/config/verbs/kyc/trust.yaml,trust.record-provision,attribute_mutating,,,upsert,state_write,reviewable
rust/config/verbs/kyc/trust.yaml,trust.update-provision,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/kyc/trust.yaml,trust.end-provision,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/kyc/trust.yaml,trust.list-provisions,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/kyc/trust.yaml,trust.list-by-holder,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/kyc/trust.yaml,trust.analyze-control,attribute_mutating,,,,facts_only,benign
rust/config/verbs/kyc/trust.yaml,trust.identify-ubos,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/kyc/trust.yaml,trust.classify,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/kyc/ubo-registry.yaml,ubo.registry.create,instance_adding,,,insert,state_write,reviewable
rust/config/verbs/kyc/ubo-registry.yaml,ubo.registry.promote,discretionary,"compliance_admin,senior_compliance,mlro",ubo_registry_promote,,state_write,requires_explicit_authorisation
rust/config/verbs/kyc/ubo-registry.yaml,ubo.registry.advance,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/kyc/ubo-registry.yaml,ubo.registry.waive,discretionary,"compliance_admin,senior_compliance,mlro",ubo_registry_waive,,state_write,requires_confirmation
rust/config/verbs/kyc/ubo-registry.yaml,ubo.registry.reject,discretionary,"compliance_officer,senior_compliance,mlro",ubo_registry_reject,,state_write,requires_explicit_authorisation
rust/config/verbs/kyc/ubo-registry.yaml,ubo.registry.expire,discretionary,"compliance_admin,senior_compliance,mlro",ubo_registry_expire,,state_write,requires_explicit_authorisation
rust/config/verbs/kyc-agreement.yaml,kyc-agreement.create,instance_adding,,,upsert,state_write,reviewable
rust/config/verbs/kyc-agreement.yaml,kyc-agreement.read,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/kyc-agreement.yaml,kyc-agreement.list,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/kyc-agreement.yaml,kyc-agreement.update-status,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/legal-entity.yaml,legal-entity.create,instance_adding,,,,state_write,reviewable
rust/config/verbs/legal-entity.yaml,legal-entity.update,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/legal-entity.yaml,legal-entity.list,attribute_mutating,,,,facts_only,benign
rust/config/verbs/manco-group.yaml,manco.group.derive,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/manco-group.yaml,manco.group.list,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/manco-group.yaml,manco.group.cbus,attribute_mutating,,,,state_write,benign
rust/config/verbs/manco-group.yaml,manco.group.for-cbu,attribute_mutating,,,,state_write,benign
rust/config/verbs/manco-group.yaml,manco.primary-controller,attribute_mutating,,,,state_write,benign
rust/config/verbs/manco-group.yaml,manco.control-chain,attribute_mutating,,,,state_write,benign
rust/config/verbs/manco-group.yaml,manco.group.create,instance_adding,,,insert,state_write,reviewable
rust/config/verbs/manco-group.yaml,manco.group.add-member,attribute_mutating,,,upsert,state_write,reviewable
rust/config/verbs/manco-group.yaml,manco.group.remove-member,attribute_mutating,,,update,state_write,requires_confirmation
rust/config/verbs/manco-group.yaml,manco.book.summary,attribute_mutating,,,,facts_only,benign
rust/config/verbs/manco-group.yaml,manco.approve,discretionary,"compliance_officer,senior_compliance,mlro",manco_approve,,state_write,requires_confirmation
rust/config/verbs/manco-group.yaml,manco.reject,discretionary,"compliance_officer,senior_compliance,mlro",manco_reject,,state_write,requires_explicit_authorisation
rust/config/verbs/manco-group.yaml,manco.flag-regulatory,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/manco-group.yaml,manco.clear-regulatory,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/manco-group.yaml,manco.suspend,discretionary,"compliance_officer,senior_compliance,mlro",manco_suspend,,state_write,requires_explicit_authorisation
rust/config/verbs/manco-group.yaml,manco.partial-reinstate,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/manco-group.yaml,manco.begin-sunset,discretionary,"compliance_admin,senior_compliance,mlro",manco_begin_sunset,,state_write,requires_explicit_authorisation
rust/config/verbs/manco-group.yaml,manco.terminate,discretionary,"compliance_officer,senior_compliance,mlro",manco_terminate,,state_write,requires_explicit_authorisation
rust/config/verbs/manco-group.yaml,ownership.control-links.compute,attribute_mutating,,,,state_write,benign
rust/config/verbs/manco-group.yaml,ownership.control-links.list,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/manco-group.yaml,ownership.bridge.manco-roles,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/manco-group.yaml,ownership.bridge.gleif-fund-managers,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/manco-group.yaml,ownership.bridge.bods-ownership,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/manco-group.yaml,ownership.refresh,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/matrix-overlay.yaml,matrix-overlay.add,instance_adding,,,upsert,state_write,reviewable
rust/config/verbs/matrix-overlay.yaml,matrix-overlay.remove,attribute_mutating,,,delete,state_write,requires_confirmation
rust/config/verbs/matrix-overlay.yaml,matrix-overlay.suspend,discretionary,"compliance_officer,senior_compliance,mlro",matrix_overlay_suspend,update,state_write,requires_confirmation
rust/config/verbs/matrix-overlay.yaml,matrix-overlay.activate,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/matrix-overlay.yaml,matrix-overlay.list,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/matrix-overlay.yaml,matrix-overlay.list-by-subscription,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/matrix-overlay.yaml,matrix-overlay.effective-matrix,attribute_mutating,,,,state_write,benign
rust/config/verbs/matrix-overlay.yaml,matrix-overlay.unified-gaps,attribute_mutating,,,,facts_only,benign
rust/config/verbs/matrix-overlay.yaml,matrix-overlay.compare-products,attribute_mutating,,,,state_write,benign
rust/config/verbs/navigation.yaml,nav.drill,attribute_mutating,,,,state_write,benign
rust/config/verbs/navigation.yaml,nav.zoom-out,attribute_mutating,,,,state_write,benign
rust/config/verbs/navigation.yaml,nav.select,attribute_mutating,,,,state_write,benign
rust/config/verbs/navigation.yaml,nav.set-cluster-type,attribute_mutating,,,,none,benign
rust/config/verbs/navigation.yaml,nav.set-lens,attribute_mutating,,,,none,benign
rust/config/verbs/navigation.yaml,nav.history-back,attribute_mutating,,,,state_write,benign
rust/config/verbs/navigation.yaml,nav.history-forward,attribute_mutating,,,,state_write,benign
rust/config/verbs/observation/allegation.yaml,allegation.record,instance_adding,,,insert,state_write,reviewable
rust/config/verbs/observation/allegation.yaml,allegation.verify,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/observation/allegation.yaml,allegation.contradict,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/observation/allegation.yaml,allegation.mark-partial,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/observation/allegation.yaml,allegation.list-by-entity,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/observation/allegation.yaml,allegation.list-pending,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/observation/derivation.yaml,derivation.recompute-stale,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/observation/discrepancy.yaml,discrepancy.record,instance_adding,,,insert,state_write,reviewable
rust/config/verbs/observation/discrepancy.yaml,discrepancy.resolve,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/observation/discrepancy.yaml,discrepancy.escalate,discretionary,"compliance_officer,senior_compliance,mlro",discrepancy_escalate,update,state_write,reviewable
rust/config/verbs/observation/discrepancy.yaml,discrepancy.list-open,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/observation/observation.yaml,observation.record,instance_adding,,,insert,state_write,reviewable
rust/config/verbs/observation/observation.yaml,observation.record-from-document,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/observation/observation.yaml,observation.supersede,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/observation/observation.yaml,observation.list-for-entity,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/observation/observation.yaml,observation.list-for-attribute,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/observation/observation.yaml,observation.get-current,attribute_mutating,,,,facts_only,benign
rust/config/verbs/observation/observation.yaml,observation.reconcile,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/observation/observation.yaml,observation.verify-allegations,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/observation/typed-attribute.yaml,typed-attribute.record,instance_adding,,,insert,state_write,reviewable
rust/config/verbs/observation/typed-attribute.yaml,typed-attribute.get,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/observation/typed-attribute.yaml,typed-attribute.list-for-entity,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/onboarding.yaml,onboarding.auto-complete,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/ownership.yaml,ownership.compute,attribute_mutating,,,,state_write,benign
rust/config/verbs/ownership.yaml,ownership.snapshot.list,attribute_mutating,,,,facts_only,reviewable
rust/config/verbs/ownership.yaml,ownership.snapshot.get,attribute_mutating,,,select,facts_only,reviewable
rust/config/verbs/ownership.yaml,ownership.list-control-positions,attribute_mutating,,,,state_write,benign
rust/config/verbs/ownership.yaml,ownership.find-controller,attribute_mutating,,,,facts_only,benign
rust/config/verbs/ownership.yaml,ownership.right.add-to-class,instance_adding,,,insert,state_write,reviewable
rust/config/verbs/ownership.yaml,ownership.right.add-to-holder,instance_adding,,,insert,state_write,reviewable
rust/config/verbs/ownership.yaml,ownership.right.end,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/ownership.yaml,ownership.right.list-for-issuer,attribute_mutating,,,list_by_fk,facts_only,reviewable
rust/config/verbs/ownership.yaml,ownership.right.list-for-holder,attribute_mutating,,,list_by_fk,facts_only,reviewable
rust/config/verbs/ownership.yaml,ownership.reconcile,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/ownership.yaml,ownership.reconcile.findings,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/ownership.yaml,ownership.reconcile.resolve-finding,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/ownership.yaml,ownership.reconcile.list-runs,attribute_mutating,,,list_by_fk,facts_only,reviewable
rust/config/verbs/ownership.yaml,ownership.analyze-gaps,attribute_mutating,,,,facts_only,benign
rust/config/verbs/ownership.yaml,ownership.trace-chain,attribute_mutating,,,,facts_only,reviewable
rust/config/verbs/pack.yaml,pack.select,attribute_mutating,,,,state_write,benign
rust/config/verbs/pack.yaml,pack.answer,attribute_mutating,,,,state_write,benign
rust/config/verbs/phrase.yaml,phrase.observe-misses,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/phrase.yaml,phrase.coverage-report,attribute_mutating,,,,facts_only,reviewable
rust/config/verbs/phrase.yaml,phrase.check-collisions,attribute_mutating,,,,facts_only,benign
rust/config/verbs/phrase.yaml,phrase.propose,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/phrase.yaml,phrase.batch-propose,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/phrase.yaml,phrase.review-proposals,attribute_mutating,,,,facts_only,benign
rust/config/verbs/phrase.yaml,phrase.approve,discretionary,"compliance_officer,senior_compliance,mlro",phrase_approve,,state_write,requires_confirmation
rust/config/verbs/phrase.yaml,phrase.reject,discretionary,"compliance_officer,senior_compliance,mlro",phrase_reject,,state_write,requires_explicit_authorisation
rust/config/verbs/phrase.yaml,phrase.defer,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/pricing-config.yaml,pricing-config.set,attribute_mutating,,,upsert,state_write,reviewable
rust/config/verbs/pricing-config.yaml,pricing-config.link-resource,instance_adding,,,update,state_write,reviewable
rust/config/verbs/pricing-config.yaml,pricing-config.list,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/pricing-config.yaml,pricing-config.remove,attribute_mutating,,,delete,state_write,requires_confirmation
rust/config/verbs/pricing-config.yaml,pricing-config.deactivate,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/pricing-config.yaml,pricing-config.find-for-instrument,attribute_mutating,,,,facts_only,benign
rust/config/verbs/pricing-config.yaml,pricing-config.set-valuation-schedule,attribute_mutating,,,upsert,state_write,reviewable
rust/config/verbs/pricing-config.yaml,pricing-config.list-valuation-schedules,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/pricing-config.yaml,pricing-config.set-fallback-chain,attribute_mutating,,,upsert,state_write,reviewable
rust/config/verbs/pricing-config.yaml,pricing-config.list-fallback-chains,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/pricing-config.yaml,pricing-config.set-stale-policy,attribute_mutating,,,upsert,state_write,reviewable
rust/config/verbs/pricing-config.yaml,pricing-config.list-stale-policies,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/pricing-config.yaml,pricing-config.set-nav-threshold,attribute_mutating,,,upsert,state_write,reviewable
rust/config/verbs/pricing-config.yaml,pricing-config.list-nav-thresholds,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/product.yaml,product.read,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/product.yaml,product.list,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/reconciliation.yaml,reconciliation.create-config,instance_adding,,,,state_write,reviewable
rust/config/verbs/reconciliation.yaml,reconciliation.activate,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/reconciliation.yaml,reconciliation.suspend,discretionary,"compliance_officer,senior_compliance,mlro",reconciliation_suspend,,state_write,requires_confirmation
rust/config/verbs/reconciliation.yaml,reconciliation.reactivate,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/reconciliation.yaml,reconciliation.retire,discretionary,"compliance_admin,senior_compliance,mlro",reconciliation_retire,,state_write,requires_explicit_authorisation
rust/config/verbs/refdata/bulk-load.yaml,refdata.load-markets,instance_adding,,,,state_write,reviewable
rust/config/verbs/refdata/bulk-load.yaml,refdata.load-instrument-classes,instance_adding,,,,state_write,reviewable
rust/config/verbs/refdata/bulk-load.yaml,refdata.load-subcustodians,instance_adding,,,,state_write,reviewable
rust/config/verbs/refdata/bulk-load.yaml,refdata.load-sla-templates,instance_adding,,,,state_write,reviewable
rust/config/verbs/refdata/bulk-load.yaml,refdata.load-all,instance_adding,,,,state_write,reviewable
rust/config/verbs/refdata/core.yaml,refdata.ensure,instance_adding,,,,state_write,reviewable
rust/config/verbs/refdata/core.yaml,refdata.read,attribute_mutating,,,,facts_only,benign
rust/config/verbs/refdata/core.yaml,refdata.list,attribute_mutating,,,,facts_only,benign
rust/config/verbs/refdata/core.yaml,refdata.deactivate,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/refdata/role.yaml,role.ensure,instance_adding,,,upsert,state_write,reviewable
rust/config/verbs/refdata/role.yaml,role.read,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/refdata/role.yaml,role.list,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/refdata/role.yaml,role.delete,attribute_mutating,,,delete,state_write,requires_confirmation
rust/config/verbs/reference/instrument-class.yaml,instrument-class.ensure,instance_adding,,,upsert,state_write,reviewable
rust/config/verbs/reference/instrument-class.yaml,instrument-class.read,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/reference/instrument-class.yaml,instrument-class.list,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/reference/security-type.yaml,security-type.ensure,instance_adding,,,upsert,state_write,reviewable
rust/config/verbs/reference/security-type.yaml,security-type.list,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/reference/subcustodian.yaml,subcustodian.ensure,instance_adding,,,upsert,state_write,reviewable
rust/config/verbs/reference/subcustodian.yaml,subcustodian.list-by-market,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/reference/subcustodian.yaml,subcustodian.lookup,attribute_mutating,,,,facts_only,benign
